attempt_id,idx,shard,onset,rngstate,threshold,start,time_frac,kind,actual_ok,actual_phase,depth,death_step,origin_x,origin_y,heading,observed_turn_bit,horizon,actual_h,actual_clear,actual_bad_kind,actual_first_bad_offset,best_h,best_phase,best_phase_count,actual_is_best,compatible_phase_count,compatible_best_h,compatible_best_phase,compatible_best_phase_count,actual_is_compatible_best,compatible_clear_phase_count,clear_phase_count,any_clear,median_h,compatible_median_h,min_h
19:8,19,19,255436,9980582288230158201,80,60868,0.2382906089979486,pre_onset_lock,0,0,98,60966,-12,54,2,0,1600,98,0,missing_black,98,98,0,1,1,11,98,0,1,1,0,0,0,0.5,2,0
19:9,19,19,255436,9980582288230158201,40,60975,0.23870950061855023,pre_onset_lock,0,0,61,61036,-8,53,1,0,208,61,0,frontier_black_collision,61,61,0,1,1,11,61,0,1,1,0,0,0,0.5,2,0
19:9,19,19,255436,9980582288230158201,40,60975,0.23870950061855023,pre_onset_lock,0,0,61,61036,-8,53,1,0,512,61,0,frontier_black_collision,61,61,0,1,1,11,61,0,1,1,0,0,0,0.5,2,0
19:9,19,19,255436,9980582288230158201,40,60975,0.23870950061855023,pre_onset_lock,0,0,61,61036,-8,53,1,0,1600,61,0,frontier_black_collision,61,61,0,1,1,11,61,0,1,1,0,0,0,0.5,2,0
19:10,19,19,255436,9980582288230158201,40,77276,0.3025258773234783,pre_onset_lock,0,101,41,77317,-8,32,2,0,208,41,0,frontier_black_collision,41,41,101,1,1,11,41,101,1,1,0,0,0,0.5,1,0
19:10,19,19,255436,9980582288230158201,40,77276,0.3025258773234783,pre_onset_lock,0,101,41,77317,-8,32,2,0,512,41,0,frontier_black_collision,41,41,101,1,1,11,41,101,1,1,0,0,0,0.5,1,0
19:10,19,19,255436,9980582288230158201,40,77276,0.3025258773234783,pre_onset_lock,0,101,41,77317,-8,32,2,0,1600,41,0,frontier_black_collision,41,41,101,1,1,11,41,101,1,1,0,0,0,0.5,1,0
19:11,19,19,255436,9980582288230158201,40,81351,0.3184789927809706,pre_onset_lock,0,25,74,81425,20,43,1,1,208,74,0,missing_black,74,74,25,1,1,11,74,25,1,1,0,0,0,0.5,2,0
19:11,19,19,255436,9980582288230158201,40,81351,0.3184789927809706,pre_onset_lock,0,25,74,81425,20,43,1,1,512,74,0,missing_black,74,74,25,1,1,11,74,25,1,1,0,0,0,0.5,2,0
19:11,19,19,255436,9980582288230158201,40,81351,0.3184789927809706,pre_onset_lock,0,25,74,81425,20,43,1,1,1600,74,0,missing_black,74,74,25,1,1,11,74,25,1,1,0,0,0,0.5,2,0
19:12,19,19,255436,9980582288230158201,40,85532,0.3348470849841056,pre_onset_lock,0,24,76,85608,6,-42,0,0,208,76,0,frontier_black_collision,76,76,24,1,1,11,76,24,1,1,0,0,0,0.5,2,0
19:12,19,19,255436,9980582288230158201,40,85532,0.3348470849841056,pre_onset_lock,0,24,76,85608,6,-42,0,0,512,76,0,frontier_black_collision,76,76,24,1,1,11,76,24,1,1,0,0,0,0.5,2,0
19:12,19,19,255436,9980582288230158201,40,85532,0.3348470849841056,pre_onset_lock,0,24,76,85608,6,-42,0,0,1600,76,0,frontier_black_collision,76,76,24,1,1,11,76,24,1,1,0,0,0,0.5,2,0
19:13,19,19,255436,9980582288230158201,40,95838,0.37519378631046524,pre_onset_lock,0,102,73,95911,-9,-33,0,0,208,73,0,frontier_black_collision,73,73,102,1,1,11,73,102,1,1,0,0,0,0.5,2,0
19:13,19,19,255436,9980582288230158201,40,95838,0.37519378631046524,pre_onset_lock,0,102,73,95911,-9,-33,0,0,512,73,0,frontier_black_collision,73,73,102,1,1,11,73,102,1,1,0,0,0,0.5,2,0
19:13,19,19,255436,9980582288230158201,40,95838,0.37519378631046524,pre_onset_lock,0,102,73,95911,-9,-33,0,0,1600,73,0,frontier_black_collision,73,73,102,1,1,11,73,102,1,1,0,0,0,0.5,2,0
19:14,19,19,255436,9980582288230158201,40,95921,0.3755187209320534,pre_onset_lock,0,25,45,95966,-19,-34,3,1,208,45,0,frontier_black_collision,45,45,25,1,1,11,45,25,1,1,0,0,0,0.5,2,0
19:14,19,19,255436,9980582288230158201,40,95921,0.3755187209320534,pre_onset_lock,0,25,45,95966,-19,-34,3,1,512,45,0,frontier_black_collision,45,45,25,1,1,11,45,25,1,1,0,0,0,0.5,2,0
19:14,19,19,255436,9980582288230158201,40,95921,0.3755187209320534,pre_onset_lock,0,25,45,95966,-19,-34,3,1,1600,45,0,frontier_black_collision,45,45,25,1,1,11,45,25,1,1,0,0,0,0.5,2,0
19:15,19,19,255436,9980582288230158201,40,96671,0.3784548771512238,pre_onset_lock,0,26,45,96716,-18,-15,1,0,208,45,0,frontier_black_collision,45,45,26,1,1,11,45,26,1,1,0,0,0,0.5,2,0
19:15,19,19,255436,9980582288230158201,40,96671,0.3784548771512238,pre_onset_lock,0,26,45,96716,-18,-15,1,0,512,45,0,frontier_black_collision,45,45,26,1,1,11,45,26,1,1,0,0,0,0.5,2,0
19:15,19,19,255436,9980582288230158201,40,96671,0.3784548771512238,pre_onset_lock,0,26,45,96716,-18,-15,1,0,1600,45,0,frontier_black_collision,45,45,26,1,1,11,45,26,1,1,0,0,0,0.5,2,0
19:16,19,19,255436,9980582288230158201,40,100327,0.39276766000093954,pre_onset_lock,0,102,63,100390,-32,-25,3,0,208,63,0,frontier_black_collision,63,63,102,1,1,11,63,102,1,1,0,0,0,0.5,2,0
19:16,19,19,255436,9980582288230158201,40,100327,0.39276766000093954,pre_onset_lock,0,102,63,100390,-32,-25,3,0,512,63,0,frontier_black_collision,63,63,102,1,1,11,63,102,1,1,0,0,0,0.5,2,0
19:16,19,19,255436,9980582288230158201,40,100327,0.39276766000093954,pre_onset_lock,0,102,63,100390,-32,-25,3,0,1600,63,0,frontier_black_collision,63,63,102,1,1,11,63,102,1,1,0,0,0,0.5,2,0
19:17,19,19,255436,9980582288230158201,40,101436,0.3971092563303528,pre_onset_lock,0,0,45,101481,-20,-34,0,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
19:17,19,19,255436,9980582288230158201,40,101436,0.3971092563303528,pre_onset_lock,0,0,45,101481,-20,-34,0,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
19:17,19,19,255436,9980582288230158201,40,101436,0.3971092563303528,pre_onset_lock,0,0,45,101481,-20,-34,0,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
19:18,19,19,255436,9980582288230158201,40,102236,0.40024115629746787,pre_onset_lock,0,100,75,102311,-12,-34,0,1,208,75,0,frontier_black_collision,75,75,100,1,1,11,75,100,1,1,0,0,0,0.5,2,0
19:18,19,19,255436,9980582288230158201,40,102236,0.40024115629746787,pre_onset_lock,0,100,75,102311,-12,-34,0,1,512,75,0,frontier_black_collision,75,75,100,1,1,11,75,100,1,1,0,0,0,0.5,2,0
19:18,19,19,255436,9980582288230158201,40,102236,0.40024115629746787,pre_onset_lock,0,100,75,102311,-12,-34,0,1,1600,75,0,frontier_black_collision,75,75,100,1,1,11,75,100,1,1,0,0,0,0.5,2,0
19:19,19,19,255436,9980582288230158201,40,104638,0.4096446859487308,pre_onset_lock,0,25,56,104694,37,-21,0,1,208,56,0,missing_black,56,56,25,1,1,11,56,25,1,1,0,0,0,0.5,2,0
19:19,19,19,255436,9980582288230158201,40,104638,0.4096446859487308,pre_onset_lock,0,25,56,104694,37,-21,0,1,512,56,0,missing_black,56,56,25,1,1,11,56,25,1,1,0,0,0,0.5,2,0
19:19,19,19,255436,9980582288230158201,40,104638,0.4096446859487308,pre_onset_lock,0,25,56,104694,37,-21,0,1,1600,56,0,missing_black,56,56,25,1,1,11,56,25,1,1,0,0,0,0.5,2,0
19:20,19,19,255436,9980582288230158201,40,134368,0.5260339184766438,pre_onset_lock,0,0,77,134445,-10,74,2,0,208,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
19:20,19,19,255436,9980582288230158201,40,134368,0.5260339184766438,pre_onset_lock,0,0,77,134445,-10,74,2,0,512,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
19:20,19,19,255436,9980582288230158201,40,134368,0.5260339184766438,pre_onset_lock,0,0,77,134445,-10,74,2,0,1600,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
19:21,19,19,255436,9980582288230158201,40,158705,0.6213102303512426,pre_onset_lock,0,0,71,158776,39,10,1,0,208,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
19:21,19,19,255436,9980582288230158201,40,158705,0.6213102303512426,pre_onset_lock,0,0,71,158776,39,10,1,0,512,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
19:21,19,19,255436,9980582288230158201,40,158705,0.6213102303512426,pre_onset_lock,0,0,71,158776,39,10,1,0,1600,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
19:22,19,19,255436,9980582288230158201,40,161543,0.6324206454845832,pre_onset_lock,0,0,44,161587,28,27,1,0,208,44,0,missing_black,44,44,0,1,1,11,44,0,1,1,0,0,0,0.5,2,0
19:22,19,19,255436,9980582288230158201,40,161543,0.6324206454845832,pre_onset_lock,0,0,44,161587,28,27,1,0,512,44,0,missing_black,44,44,0,1,1,11,44,0,1,1,0,0,0,0.5,2,0
19:22,19,19,255436,9980582288230158201,40,161543,0.6324206454845832,pre_onset_lock,0,0,44,161587,28,27,1,0,1600,44,0,missing_black,44,44,0,1,1,11,44,0,1,1,0,0,0,0.5,2,0
19:23,19,19,255436,9980582288230158201,40,163334,0.639432186535962,pre_onset_lock,0,24,77,163411,37,15,2,0,208,77,0,missing_black,77,77,24,1,1,11,77,24,1,1,0,0,0,0.5,2,0
19:23,19,19,255436,9980582288230158201,40,163334,0.639432186535962,pre_onset_lock,0,24,77,163411,37,15,2,0,512,77,0,missing_black,77,77,24,1,1,11,77,24,1,1,0,0,0,0.5,2,0
19:23,19,19,255436,9980582288230158201,40,163334,0.639432186535962,pre_onset_lock,0,24,77,163411,37,15,2,0,1600,77,0,missing_black,77,77,24,1,1,11,77,24,1,1,0,0,0,0.5,2,0
19:24,19,19,255436,9980582288230158201,40,198211,0.7759712804773016,pre_onset_lock,0,103,46,198257,-48,69,1,1,208,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
19:24,19,19,255436,9980582288230158201,40,198211,0.7759712804773016,pre_onset_lock,0,103,46,198257,-48,69,1,1,512,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
19:24,19,19,255436,9980582288230158201,40,198211,0.7759712804773016,pre_onset_lock,0,103,46,198257,-48,69,1,1,1600,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
19:25,19,19,255436,9980582288230158201,40,201941,0.7905737640739755,pre_onset_lock,0,102,40,201981,-1,54,1,0,208,40,0,frontier_black_collision,40,40,102,1,1,11,40,102,1,1,0,0,0,0.5,2,0
19:25,19,19,255436,9980582288230158201,40,201941,0.7905737640739755,pre_onset_lock,0,102,40,201981,-1,54,1,0,512,40,0,frontier_black_collision,40,40,102,1,1,11,40,102,1,1,0,0,0,0.5,2,0
19:25,19,19,255436,9980582288230158201,40,201941,0.7905737640739755,pre_onset_lock,0,102,40,201981,-1,54,1,0,1600,40,0,frontier_black_collision,40,40,102,1,1,11,40,102,1,1,0,0,0,0.5,2,0
19:26,19,19,255436,9980582288230158201,40,239033,0.9357843060492648,pre_onset_lock,0,24,46,239079,43,-46,1,0,208,46,0,frontier_black_collision,46,46,24,1,1,11,46,24,1,1,0,0,0,0.5,2,0
19:26,19,19,255436,9980582288230158201,40,239033,0.9357843060492648,pre_onset_lock,0,24,46,239079,43,-46,1,0,512,46,0,frontier_black_collision,46,46,24,1,1,11,46,24,1,1,0,0,0,0.5,2,0
19:26,19,19,255436,9980582288230158201,40,239033,0.9357843060492648,pre_onset_lock,0,24,46,239079,43,-46,1,0,1600,46,0,frontier_black_collision,46,46,24,1,1,11,46,24,1,1,0,0,0,0.5,2,0
19:27,19,19,255436,9980582288230158201,0,255436,1.0,entry,1,0,1600,,48,26,2,0,208,209,1,,,209,0,1,1,11,209,0,1,1,1,1,1,0.5,2,0
19:27,19,19,255436,9980582288230158201,0,255436,1.0,entry,1,0,1600,,48,26,2,0,512,513,1,,,513,0,1,1,11,513,0,1,1,1,1,1,0.5,2,0
19:27,19,19,255436,9980582288230158201,0,255436,1.0,entry,1,0,1600,,48,26,2,0,1600,1601,1,,,1601,0,1,1,11,1601,0,1,1,1,1,1,0.5,2,0
20:0,20,20,255171,7363838155587417590,40,347,0.0013598723992930232,pre_onset_lock,0,0,77,424,14,11,1,0,208,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
20:0,20,20,255171,7363838155587417590,40,347,0.0013598723992930232,pre_onset_lock,0,0,77,424,14,11,1,0,512,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
20:0,20,20,255171,7363838155587417590,40,347,0.0013598723992930232,pre_onset_lock,0,0,77,424,14,11,1,0,1600,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
20:1,20,20,255171,7363838155587417590,40,4002,0.015683600409137403,pre_onset_lock,0,30,71,4073,5,-17,2,1,208,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
20:1,20,20,255171,7363838155587417590,40,4002,0.015683600409137403,pre_onset_lock,0,30,71,4073,5,-17,2,1,512,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
20:1,20,20,255171,7363838155587417590,40,4002,0.015683600409137403,pre_onset_lock,0,30,71,4073,5,-17,2,1,1600,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
20:2,20,20,255171,7363838155587417590,80,5573,0.021840256141959707,pre_onset_lock,0,0,89,5662,21,14,1,0,208,89,0,frontier_black_collision,89,89,0,1,1,11,89,0,1,1,0,0,0,0.5,2,0
20:2,20,20,255171,7363838155587417590,80,5573,0.021840256141959707,pre_onset_lock,0,0,89,5662,21,14,1,0,512,89,0,frontier_black_collision,89,89,0,1,1,11,89,0,1,1,0,0,0,0.5,2,0
20:2,20,20,255171,7363838155587417590,80,5573,0.021840256141959707,pre_onset_lock,0,0,89,5662,21,14,1,0,1600,89,0,frontier_black_collision,89,89,0,1,1,11,89,0,1,1,0,0,0,0.5,2,0
20:3,20,20,255171,7363838155587417590,80,11098,0.04349240313358493,pre_onset_lock,0,102,100,11198,1,29,2,0,208,100,0,missing_black,100,100,102,1,1,11,100,102,1,1,0,0,0,0.5,2,0
20:3,20,20,255171,7363838155587417590,80,11098,0.04349240313358493,pre_onset_lock,0,102,100,11198,1,29,2,0,512,100,0,missing_black,100,100,102,1,1,11,100,102,1,1,0,0,0,0.5,2,0
20:3,20,20,255171,7363838155587417590,80,11098,0.04349240313358493,pre_onset_lock,0,102,100,11198,1,29,2,0,1600,100,0,missing_black,100,100,102,1,1,11,100,102,1,1,0,0,0,0.5,2,0
20:4,20,20,255171,7363838155587417590,40,21415,0.08392411363360257,pre_onset_lock,0,0,45,21460,22,-19,3,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
20:4,20,20,255171,7363838155587417590,40,21415,0.08392411363360257,pre_onset_lock,0,0,45,21460,22,-19,3,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
20:4,20,20,255171,7363838155587417590,40,21415,0.08392411363360257,pre_onset_lock,0,0,45,21460,22,-19,3,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
20:5,20,20,255171,7363838155587417590,40,25678,0.10063055754768371,pre_onset_lock,0,103,78,25756,25,-21,0,1,208,78,0,missing_black,78,78,103,1,1,11,78,103,1,1,0,0,0,0.5,2,0
20:5,20,20,255171,7363838155587417590,40,25678,0.10063055754768371,pre_onset_lock,0,103,78,25756,25,-21,0,1,512,78,0,missing_black,78,78,103,1,1,11,78,103,1,1,0,0,0,0.5,2,0
20:5,20,20,255171,7363838155587417590,40,25678,0.10063055754768371,pre_onset_lock,0,103,78,25756,25,-21,0,1,1600,78,0,missing_black,78,78,103,1,1,11,78,103,1,1,0,0,0,0.5,2,0
20:6,20,20,255171,7363838155587417590,40,25934,0.10163380634946761,pre_onset_lock,0,0,77,26011,27,-27,0,0,208,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
20:6,20,20,255171,7363838155587417590,40,25934,0.10163380634946761,pre_onset_lock,0,0,77,26011,27,-27,0,0,512,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
20:6,20,20,255171,7363838155587417590,40,25934,0.10163380634946761,pre_onset_lock,0,0,77,26011,27,-27,0,0,1600,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
20:7,20,20,255171,7363838155587417590,40,39436,0.1545473427623045,pre_onset_lock,0,102,45,39481,-4,10,0,0,208,45,0,frontier_black_collision,45,45,102,1,1,11,45,102,1,1,0,0,0,0.5,2,0
20:7,20,20,255171,7363838155587417590,40,39436,0.1545473427623045,pre_onset_lock,0,102,45,39481,-4,10,0,0,512,45,0,frontier_black_collision,45,45,102,1,1,11,45,102,1,1,0,0,0,0.5,2,0
20:7,20,20,255171,7363838155587417590,40,39436,0.1545473427623045,pre_onset_lock,0,102,45,39481,-4,10,0,0,1600,45,0,frontier_black_collision,45,45,102,1,1,11,45,102,1,1,0,0,0,0.5,2,0
20:8,20,20,255171,7363838155587417590,40,42437,0.16630808359884156,pre_onset_lock,0,25,74,42511,-9,-18,3,1,208,74,0,missing_black,74,74,25,1,1,11,74,25,1,1,0,0,0,0.5,2,0
20:8,20,20,255171,7363838155587417590,40,42437,0.16630808359884156,pre_onset_lock,0,25,74,42511,-9,-18,3,1,512,74,0,missing_black,74,74,25,1,1,11,74,25,1,1,0,0,0,0.5,2,0
20:8,20,20,255171,7363838155587417590,40,42437,0.16630808359884156,pre_onset_lock,0,25,74,42511,-9,-18,3,1,1600,74,0,missing_black,74,74,25,1,1,11,74,25,1,1,0,0,0,0.5,2,0
20:9,20,20,255171,7363838155587417590,40,43010,0.16855363658095943,pre_onset_lock,0,102,63,43073,3,31,2,0,208,63,0,frontier_black_collision,63,63,102,1,1,11,63,102,1,1,0,0,0,0.5,2,0
20:9,20,20,255171,7363838155587417590,40,43010,0.16855363658095943,pre_onset_lock,0,102,63,43073,3,31,2,0,512,63,0,frontier_black_collision,63,63,102,1,1,11,63,102,1,1,0,0,0,0.5,2,0
20:9,20,20,255171,7363838155587417590,40,43010,0.16855363658095943,pre_onset_lock,0,102,63,43073,3,31,2,0,1600,63,0,frontier_black_collision,63,63,102,1,1,11,63,102,1,1,0,0,0,0.5,2,0
20:10,20,20,255171,7363838155587417590,40,43105,0.16892593594099642,pre_onset_lock,0,30,47,43152,15,34,1,1,208,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
20:10,20,20,255171,7363838155587417590,40,43105,0.16892593594099642,pre_onset_lock,0,30,47,43152,15,34,1,1,512,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
20:10,20,20,255171,7363838155587417590,40,43105,0.16892593594099642,pre_onset_lock,0,30,47,43152,15,34,1,1,1600,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
20:11,20,20,255171,7363838155587417590,40,56665,0.2220667709104875,pre_onset_lock,0,0,45,56710,-21,-20,3,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
20:11,20,20,255171,7363838155587417590,40,56665,0.2220667709104875,pre_onset_lock,0,0,45,56710,-21,-20,3,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
20:11,20,20,255171,7363838155587417590,40,56665,0.2220667709104875,pre_onset_lock,0,0,45,56710,-21,-20,3,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
20:12,20,20,255171,7363838155587417590,40,57976,0.227204502078998,pre_onset_lock,0,102,45,58021,-12,26,2,0,208,45,0,frontier_black_collision,45,45,102,1,1,11,45,102,1,1,0,0,0,0.5,2,0
20:12,20,20,255171,7363838155587417590,40,57976,0.227204502078998,pre_onset_lock,0,102,45,58021,-12,26,2,0,512,45,0,frontier_black_collision,45,45,102,1,1,11,45,102,1,1,0,0,0,0.5,2,0
20:12,20,20,255171,7363838155587417590,40,57976,0.227204502078998,pre_onset_lock,0,102,45,58021,-12,26,2,0,1600,45,0,frontier_black_collision,45,45,102,1,1,11,45,102,1,1,0,0,0,0.5,2,0
20:13,20,20,255171,7363838155587417590,80,59211,0.23204439375947894,pre_onset_lock,0,0,98,59309,-20,21,3,0,208,98,0,missing_black,98,98,0,1,1,11,98,0,1,1,0,0,0,0.5,2,0
20:13,20,20,255171,7363838155587417590,80,59211,0.23204439375947894,pre_onset_lock,0,0,98,59309,-20,21,3,0,512,98,0,missing_black,98,98,0,1,1,11,98,0,1,1,0,0,0,0.5,2,0
20:13,20,20,255171,7363838155587417590,80,59211,0.23204439375947894,pre_onset_lock,0,0,98,59309,-20,21,3,0,1600,98,0,missing_black,98,98,0,1,1,11,98,0,1,1,0,0,0,0.5,2,0
20:14,20,20,255171,7363838155587417590,40,82220,0.3222152987604391,pre_onset_lock,0,101,79,82299,54,-8,2,0,208,79,0,missing_black,79,79,101,1,1,11,79,101,1,1,0,0,0,0.5,1,0
20:14,20,20,255171,7363838155587417590,40,82220,0.3222152987604391,pre_onset_lock,0,101,79,82299,54,-8,2,0,512,79,0,missing_black,79,79,101,1,1,11,79,101,1,1,0,0,0,0.5,1,0
20:14,20,20,255171,7363838155587417590,40,82220,0.3222152987604391,pre_onset_lock,0,101,79,82299,54,-8,2,0,1600,79,0,missing_black,79,79,101,1,1,11,79,101,1,1,0,0,0,0.5,1,0
20:15,20,20,255171,7363838155587417590,80,82323,0.32261894964553184,pre_onset_lock,0,92,89,82412,56,-15,3,0,208,89,0,missing_black,89,89,92,1,1,11,89,92,1,1,0,0,0,0.5,1,0
20:15,20,20,255171,7363838155587417590,80,82323,0.32261894964553184,pre_onset_lock,0,92,89,82412,56,-15,3,0,512,89,0,missing_black,89,89,92,1,1,11,89,92,1,1,0,0,0,0.5,1,0
20:15,20,20,255171,7363838155587417590,80,82323,0.32261894964553184,pre_onset_lock,0,92,89,82412,56,-15,3,0,1600,89,0,missing_black,89,89,92,1,1,11,89,92,1,1,0,0,0,0.5,1,0
20:16,20,20,255171,7363838155587417590,40,94533,0.37046921476186556,pre_onset_lock,0,0,71,94604,29,-42,3,0,208,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
20:16,20,20,255171,7363838155587417590,40,94533,0.37046921476186556,pre_onset_lock,0,0,71,94604,29,-42,3,0,512,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
20:16,20,20,255171,7363838155587417590,40,94533,0.37046921476186556,pre_onset_lock,0,0,71,94604,29,-42,3,0,1600,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
20:17,20,20,255171,7363838155587417590,40,110528,0.4331526701701996,pre_onset_lock,0,24,52,110580,-20,32,2,0,208,52,0,missing_black,52,52,24,1,1,11,52,24,1,1,0,0,0,0.5,2,0
20:17,20,20,255171,7363838155587417590,40,110528,0.4331526701701996,pre_onset_lock,0,24,52,110580,-20,32,2,0,512,52,0,missing_black,52,52,24,1,1,11,52,24,1,1,0,0,0,0.5,2,0
20:17,20,20,255171,7363838155587417590,40,110528,0.4331526701701996,pre_onset_lock,0,24,52,110580,-20,32,2,0,1600,52,0,missing_black,52,52,24,1,1,11,52,24,1,1,0,0,0,0.5,2,0
20:18,20,20,255171,7363838155587417590,40,113810,0.4460146333243198,pre_onset_lock,0,25,64,113874,-37,21,2,1,208,64,0,frontier_black_collision,64,64,25,1,1,11,64,25,1,1,0,0,0,0.5,2,0
20:18,20,20,255171,7363838155587417590,40,113810,0.4460146333243198,pre_onset_lock,0,25,64,113874,-37,21,2,1,512,64,0,frontier_black_collision,64,64,25,1,1,11,64,25,1,1,0,0,0,0.5,2,0
20:18,20,20,255171,7363838155587417590,40,113810,0.4460146333243198,pre_onset_lock,0,25,64,113874,-37,21,2,1,1600,64,0,frontier_black_collision,64,64,25,1,1,11,64,25,1,1,0,0,0,0.5,2,0
20:19,20,20,255171,7363838155587417590,40,115627,0.4531353484526063,pre_onset_lock,0,102,52,115679,-36,21,3,0,208,52,0,missing_black,52,52,102,1,1,11,52,102,1,1,0,0,0,0.5,2,0
20:19,20,20,255171,7363838155587417590,40,115627,0.4531353484526063,pre_onset_lock,0,102,52,115679,-36,21,3,0,512,52,0,missing_black,52,52,102,1,1,11,52,102,1,1,0,0,0,0.5,2,0
20:19,20,20,255171,7363838155587417590,40,115627,0.4531353484526063,pre_onset_lock,0,102,52,115679,-36,21,3,0,1600,52,0,missing_black,52,52,102,1,1,11,52,102,1,1,0,0,0,0.5,2,0
20:20,20,20,255171,7363838155587417590,40,119748,0.4692853027969479,pre_onset_lock,0,31,67,119815,16,46,2,0,208,67,0,missing_black,67,67,31,1,1,11,67,31,1,1,0,0,0,0.5,2,0
20:20,20,20,255171,7363838155587417590,40,119748,0.4692853027969479,pre_onset_lock,0,31,67,119815,16,46,2,0,512,67,0,missing_black,67,67,31,1,1,11,67,31,1,1,0,0,0,0.5,2,0
20:20,20,20,255171,7363838155587417590,40,119748,0.4692853027969479,pre_onset_lock,0,31,67,119815,16,46,2,0,1600,67,0,missing_black,67,67,31,1,1,11,67,31,1,1,0,0,0,0.5,2,0
20:21,20,20,255171,7363838155587417590,40,123056,0.48224915840749927,pre_onset_lock,0,0,45,123101,32,44,2,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
20:21,20,20,255171,7363838155587417590,40,123056,0.48224915840749927,pre_onset_lock,0,0,45,123101,32,44,2,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
20:21,20,20,255171,7363838155587417590,40,123056,0.48224915840749927,pre_onset_lock,0,0,45,123101,32,44,2,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
20:22,20,20,255171,7363838155587417590,40,142626,0.5589428265751202,pre_onset_lock,0,30,45,142671,-7,-29,0,1,208,45,0,frontier_black_collision,45,45,30,1,1,11,45,30,1,1,0,0,0,0.5,2,0
20:22,20,20,255171,7363838155587417590,40,142626,0.5589428265751202,pre_onset_lock,0,30,45,142671,-7,-29,0,1,512,45,0,frontier_black_collision,45,45,30,1,1,11,45,30,1,1,0,0,0,0.5,2,0
20:22,20,20,255171,7363838155587417590,40,142626,0.5589428265751202,pre_onset_lock,0,30,45,142671,-7,-29,0,1,1600,45,0,frontier_black_collision,45,45,30,1,1,11,45,30,1,1,0,0,0,0.5,2,0
20:23,20,20,255171,7363838155587417590,40,143115,0.5608591885441527,pre_onset_lock,0,0,45,143160,-28,-27,3,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
