attempt_id,idx,shard,onset,rngstate,threshold,start,time_frac,actual_phase,depth,first_bad_offset,depth_minus_offset,eval_phase,bad_kind,rel_x,rel_y,l1,linf,period_index,offset_mod_period,phase_drift_x,phase_drift_y,comoving_rel_x,comoving_rel_y,comoving_l1,comoving_linf,linear_linf_residual,required_black,actual_black,origin_x,origin_y,heading,abs_x,abs_y,depth_bin,physical_key,is_physical_first
10:36,10,10,270401,9220737208495014129,40,132872,0.4913887152784198,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-54,-58,0,-59,-60,40-77,10:132872:0:-54:-58:0:45:-5:-2:frontier_black_collision:0:1,1
10:37,10,10,270401,9220737208495014129,40,159539,0.5900089126889324,102,47,47,0,102,frontier_black_collision,-6,-3,9,6,0,47,-2,-2,-6,-3,9,6,5.096153846153846,0,1,2,53,1,5,47,40-77,10:159539:102:2:53:1:47:-6:-3:frontier_black_collision:0:1,1
10:38,10,10,270401,9220737208495014129,40,165414,0.6117359033435528,31,67,67,0,31,missing_black,-4,-1,5,4,0,67,2,-2,-4,-1,5,4,2.7115384615384617,1,0,-5,-31,0,-9,-32,40-77,10:165414:31:-5:-31:0:67:-4:-1:missing_black:1:0,1
10:39,10,10,270401,9220737208495014129,40,165510,0.6120909316163772,31,68,68,0,31,missing_black,-4,0,4,4,0,68,2,-2,-4,0,4,4,2.6923076923076925,1,0,-3,-33,0,-7,-33,40-77,10:165510:31:-3:-33:0:68:-4:0:missing_black:1:0,1
10:40,10,10,270401,9220737208495014129,40,168965,0.6248682512268816,24,74,74,0,24,missing_black,-3,3,6,3,0,74,-2,-2,-3,3,6,3,1.5769230769230769,1,0,-43,-48,1,-46,-51,40-77,10:168965:24:-43:-48:1:74:-3:3:missing_black:1:0,1
10:41,10,10,270401,9220737208495014129,40,172454,0.6377713100173447,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,-73,-65,2,-73,-62,40-77,10:172454:30:-73:-65:2:71:0:-3:missing_black:1:0,1
10:42,10,10,270401,9220737208495014129,40,177392,0.6560330768007515,24,75,75,0,24,missing_black,-2,3,5,3,0,75,-2,-2,-2,3,5,3,1.5576923076923077,1,0,-86,-10,0,-88,-7,40-77,10:177392:24:-86:-10:0:75:-2:3:missing_black:1:0,1
10:43,10,10,270401,9220737208495014129,80,183874,0.6800048816387514,103,99,99,0,103,missing_black,0,-3,3,3,0,99,2,-2,0,-3,3,3,1.0961538461538463,1,0,-69,39,2,-69,42,78-103,10:183874:103:-69:39:2:99:0:-3:missing_black:1:0,1
10:44,10,10,270401,9220737208495014129,80,186752,0.6906483334011339,0,799,799,0,0,frontier_black_collision,-22,-15,37,22,7,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-24,-46,0,-46,-61,512-1023,10:186752:0:-24:-46:0:799:-22:-15:frontier_black_collision:0:1,1
10:45,10,10,270401,9220737208495014129,40,188606,0.6975048169200557,102,45,45,0,102,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-39,-61,2,-34,-59,40-77,10:188606:102:-39:-61:2:45:-5:-2:frontier_black_collision:0:1,1
10:46,10,10,270401,9220737208495014129,40,190285,0.7037141134833081,24,47,47,0,24,frontier_black_collision,-8,1,9,8,0,47,-2,-2,-8,1,9,8,7.096153846153846,0,1,-81,-60,3,-80,-52,40-77,10:190285:24:-81:-60:3:47:-8:1:frontier_black_collision:0:1,1
10:47,10,10,270401,9220737208495014129,40,220940,0.8170827770607357,30,40,40,0,30,frontier_black_collision,6,-2,8,6,0,40,2,2,6,-2,8,6,5.230769230769231,0,1,-96,4,2,-102,6,40-77,10:220940:30:-96:4:2:40:6:-2:frontier_black_collision:0:1,1
10:48,10,10,270401,9220737208495014129,40,246161,0.9103553611118302,0,47,47,0,0,frontier_black_collision,-4,-3,7,4,0,47,-2,-2,-4,-3,7,4,3.0961538461538463,0,1,-63,16,3,-66,20,40-77,10:246161:0:-63:16:3:47:-4:-3:frontier_black_collision:0:1,1
10:49,10,10,270401,9220737208495014129,40,250235,0.9254218734398172,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,-94,-29,3,-94,-24,40-77,10:250235:0:-94:-29:3:77:-5:0:missing_black:1:0,1
11:0,11,11,268891,15693941383896591225,80,5023,0.01868043184784913,24,95,95,0,24,frontier_black_collision,-2,-3,5,3,0,95,-2,-2,-2,-3,5,3,1.1730769230769231,0,1,-4,-13,1,-1,-15,78-103,11:5023:24:-4:-13:1:95:-2:-3:frontier_black_collision:0:1,1
11:1,11,11,268891,15693941383896591225,40,8201,0.03049934731917394,31,67,67,0,31,missing_black,-4,-1,5,4,0,67,2,-2,-4,-1,5,4,2.7115384615384617,1,0,5,6,1,6,2,40-77,11:8201:31:5:6:1:67:-4:-1:missing_black:1:0,1
11:2,11,11,268891,15693941383896591225,40,9071,0.03373485910647809,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-16,17,1,-11,20,40-77,11:9071:103:-16:17:1:46:3:-5:frontier_black_collision:0:1,1
11:3,11,11,268891,15693941383896591225,40,15303,0.05691153664496022,24,47,47,0,24,frontier_black_collision,-8,1,9,8,0,47,-2,-2,-8,1,9,8,7.096153846153846,0,1,-22,5,3,-21,13,40-77,11:15303:24:-22:5:3:47:-8:1:frontier_black_collision:0:1,1
11:4,11,11,268891,15693941383896591225,40,18022,0.06702344072505216,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-21,1,2,-24,6,40-77,11:18022:103:-21:1:2:46:3:-5:frontier_black_collision:0:1,1
11:5,11,11,268891,15693941383896591225,40,20009,0.07441305212892957,100,42,42,0,100,frontier_black_collision,-3,-5,8,5,0,42,-2,-2,-3,-5,8,5,4.1923076923076925,0,1,-7,12,3,-12,15,40-77,11:20009:100:-7:12:3:42:-3:-5:frontier_black_collision:0:1,1
11:6,11,11,268891,15693941383896591225,40,22708,0.08445057662770417,24,77,77,0,24,missing_black,-1,2,3,2,0,77,-2,-2,-1,2,3,2,0.5192307692307692,1,0,10,26,2,11,24,40-77,11:22708:24:10:26:2:77:-1:2:missing_black:1:0,1
11:7,11,11,268891,15693941383896591225,40,28530,0.1061024727491809,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,31,15,0,34,11,40-77,11:28530:103:31:15:0:45:3:-4:missing_black:1:0,1
11:8,11,11,268891,15693941383896591225,40,72044,0.2679301278213105,24,76,76,0,24,frontier_black_collision,-2,2,4,2,0,76,-2,-2,-2,2,4,2,0.5384615384615385,0,1,24,40,2,26,38,40-77,11:72044:24:24:40:2:76:-2:2:frontier_black_collision:0:1,1
11:9,11,11,268891,15693941383896591225,40,93124,0.34632620652978346,0,43,43,0,0,frontier_black_collision,-4,-1,5,4,0,43,-2,-2,-4,-1,5,4,3.1730769230769234,0,1,30,20,0,26,19,40-77,11:93124:0:30:20:0:43:-4:-1:frontier_black_collision:0:1,1
11:10,11,11,268891,15693941383896591225,40,120323,0.44747871814229556,99,49,49,0,99,missing_black,-5,4,9,5,0,49,-2,2,-5,4,9,5,4.0576923076923075,1,0,10,49,3,14,54,40-77,11:120323:99:10:49:3:49:-5:4:missing_black:1:0,1
11:11,11,11,268891,15693941383896591225,40,122669,0.45620344303081917,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,51,4,1,53,-1,40-77,11:122669:0:51:4:1:45:-5:-2:frontier_black_collision:0:1,1
11:12,11,11,268891,15693941383896591225,40,149500,0.5559873703470923,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-50,22,2,-45,24,40-77,11:149500:0:-50:22:2:45:-5:-2:frontier_black_collision:0:1,1
11:13,11,11,268891,15693941383896591225,40,166170,0.6179827513750925,0,55,55,0,0,frontier_black_collision,-6,-3,9,6,0,55,-2,-2,-6,-3,9,6,4.9423076923076925,0,1,-15,-51,0,-21,-54,40-77,11:166170:0:-15:-51:0:55:-6:-3:frontier_black_collision:0:1,1
11:14,11,11,268891,15693941383896591225,40,187525,0.6974015493266789,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,29,-42,3,24,-45,40-77,11:187525:103:29:-42:3:46:3:-5:frontier_black_collision:0:1,1
11:15,11,11,268891,15693941383896591225,40,188937,0.7026527477676828,24,74,74,0,24,missing_black,-3,3,6,3,0,74,-2,-2,-3,3,6,3,1.5769230769230769,1,0,53,-36,1,50,-39,40-77,11:188937:24:53:-36:1:74:-3:3:missing_black:1:0,1
11:16,11,11,268891,15693941383896591225,40,204483,0.7604679963256487,24,47,47,0,24,frontier_black_collision,-8,1,9,8,0,47,-2,-2,-8,1,9,8,7.096153846153846,0,1,56,-29,1,55,-37,40-77,11:204483:24:56:-29:1:47:-8:1:frontier_black_collision:0:1,1
11:17,11,11,268891,15693941383896591225,80,204758,0.761490715568762,99,81,81,0,99,missing_black,-3,6,9,6,0,81,-2,2,-3,6,9,6,4.4423076923076925,1,0,53,-31,2,56,-37,78-103,11:204758:99:53:-31:2:81:-3:6:missing_black:1:0,1
11:18,11,11,268891,15693941383896591225,40,205820,0.7654402713367127,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,28,-50,0,20,-51,40-77,11:205820:0:28:-50:0:71:-8:-1:frontier_black_collision:0:1,1
11:19,11,11,268891,15693941383896591225,40,216495,0.8051403728648412,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,60,-43,3,57,-43,40-77,11:216495:30:60:-43:3:71:0:-3:missing_black:1:0,1
11:20,11,11,268891,15693941383896591225,40,218515,0.8126527105778921,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,26,-51,3,21,-54,40-77,11:218515:103:26:-51:3:46:3:-5:frontier_black_collision:0:1,1
11:21,11,11,268891,15693941383896591225,40,225769,0.8396301847216902,0,44,44,0,0,missing_black,-4,-2,6,4,0,44,-2,-2,-4,-2,6,4,3.1538461538461537,1,0,55,62,1,57,58,40-77,11:225769:0:55:62:1:44:-4:-2:missing_black:1:0,1
11:22,11,11,268891,15693941383896591225,40,230804,0.8583552443183298,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,60,34,0,63,30,40-77,11:230804:103:60:34:0:45:3:-4:missing_black:1:0,1
11:23,11,11,268891,15693941383896591225,80,240063,0.8927892714891907,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,-8,49,3,-7,52,78-103,11:240063:0:-8:49:3:98:-3:1:missing_black:1:0,1
12:0,12,12,267843,18287853548615453633,40,8421,0.03144006003516986,16,61,61,0,16,missing_black,5,-2,7,5,0,61,2,2,5,-2,7,5,3.8269230769230766,1,0,9,-22,3,7,-27,40-77,12:8421:16:9:-22:3:61:5:-2:missing_black:1:0,1
12:1,12,12,267843,18287853548615453633,80,14458,0.05397938344477922,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,-9,-41,0,-12,-40,78-103,12:14458:0:-9:-41:0:98:-3:1:missing_black:1:0,1
12:2,12,12,267843,18287853548615453633,40,14565,0.05437887120439959,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-13,-40,3,-14,-32,40-77,12:14565:0:-13:-40:3:71:-8:-1:frontier_black_collision:0:1,1
12:3,12,12,267843,18287853548615453633,40,23531,0.08785370534230874,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,20,17,1,20,12,40-77,12:23531:0:20:17:1:77:-5:0:missing_black:1:0,1
12:4,12,12,267843,18287853548615453633,40,40167,0.14996471813711765,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,8,-53,3,3,-56,40-77,12:40167:103:8:-53:3:46:3:-5:frontier_black_collision:0:1,1
12:5,12,12,267843,18287853548615453633,40,58987,0.22022976146473866,102,72,72,0,102,frontier_black_collision,-8,-2,10,8,0,72,-2,-2,-8,-2,10,8,6.615384615384615,0,1,-24,-69,3,-26,-61,40-77,12:58987:102:-24:-69:3:72:-8:-2:frontier_black_collision:0:1,1
12:6,12,12,267843,18287853548615453633,40,59084,0.22059191391972163,103,72,72,0,103,frontier_black_collision,2,-8,10,8,0,72,2,-2,2,-8,10,8,6.615384615384615,0,1,-24,-56,2,-26,-48,40-77,12:59084:103:-24:-56:2:72:2:-8:frontier_black_collision:0:1,1
12:7,12,12,267843,18287853548615453633,40,59804,0.22328005585361574,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-26,-66,2,-29,-61,40-77,12:59804:103:-26:-66:2:46:3:-5:frontier_black_collision:0:1,1
12:8,12,12,267843,18287853548615453633,80,68234,0.2547537176629593,103,99,99,0,103,missing_black,0,-3,3,3,0,99,2,-2,0,-3,3,3,1.0961538461538463,1,0,-17,13,2,-17,16,78-103,12:68234:103:-17:13:2:99:0:-3:missing_black:1:0,1
12:9,12,12,267843,18287853548615453633,40,71425,0.2666674133727594,0,43,43,0,0,frontier_black_collision,-4,-1,5,4,0,43,-2,-2,-4,-1,5,4,3.1730769230769234,0,1,-31,-8,3,-32,-4,40-77,12:71425:0:-31:-8:3:43:-4:-1:frontier_black_collision:0:1,1
12:10,12,12,267843,18287853548615453633,40,78888,0.2945307512236646,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-20,-74,0,-25,-76,40-77,12:78888:0:-20:-74:0:45:-5:-2:frontier_black_collision:0:1,1
12:11,12,12,267843,18287853548615453633,40,85432,0.31896297457839107,30,47,47,0,30,missing_black,4,-3,7,4,0,47,2,2,4,-3,7,4,3.0961538461538463,1,0,28,4,0,32,1,40-77,12:85432:30:28:4:0:47:4:-3:missing_black:1:0,1
12:12,12,12,267843,18287853548615453633,40,89653,0.3347222066658453,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,9,-76,3,4,-79,40-77,12:89653:103:9:-76:3:46:3:-5:frontier_black_collision:0:1,1
12:13,12,12,267843,18287853548615453633,40,110347,0.4119838860825185,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,22,29,1,23,21,40-77,12:110347:0:22:29:1:71:-8:-1:frontier_black_collision:0:1,1
12:14,12,12,267843,18287853548615453633,40,113442,0.4235391628677994,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,25,-47,0,20,-49,40-77,12:113442:0:25:-47:0:45:-5:-2:frontier_black_collision:0:1,1
12:15,12,12,267843,18287853548615453633,40,115979,0.43301112965431243,24,77,77,0,24,missing_black,-1,2,3,2,0,77,-2,-2,-1,2,3,2,0.5192307692307692,1,0,-2,23,3,0,24,40-77,12:115979:24:-2:23:3:77:-1:2:missing_black:1:0,1
12:16,12,12,267843,18287853548615453633,40,173215,0.6467034792770392,0,61,61,0,0,frontier_black_collision,-7,-2,9,7,0,61,-2,-2,-7,-2,9,7,5.826923076923077,0,1,-38,-83,3,-40,-76,40-77,12:173215:0:-38:-83:3:61:-7:-2:frontier_black_collision:0:1,1
12:17,12,12,267843,18287853548615453633,40,174902,0.6530019451693716,0,44,44,0,0,missing_black,-4,-2,6,4,0,44,-2,-2,-4,-2,6,4,3.1538461538461537,1,0,-47,-65,2,-43,-63,40-77,12:174902:0:-47:-65:2:44:-4:-2:missing_black:1:0,1
12:18,12,12,267843,18287853548615453633,40,197505,0.737390934241328,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,-35,12,1,-32,12,40-77,12:197505:30:-35:12:1:71:0:-3:missing_black:1:0,1
12:19,12,12,267843,18287853548615453633,40,207425,0.7744275564416467,98,68,68,0,98,frontier_black_collision,6,6,12,6,0,68,2,2,6,6,12,6,4.6923076923076925,0,1,21,26,3,27,20,40-77,12:207425:98:21:26:3:68:6:6:frontier_black_collision:0:1,1
12:20,12,12,267843,18287853548615453633,40,216760,0.8092800633206767,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-10,-98,0,-15,-100,40-77,12:216760:0:-10:-98:0:45:-5:-2:frontier_black_collision:0:1,1
12:21,12,12,267843,18287853548615453633,80,219440,0.8192859249635047,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,-48,-76,0,-51,-75,78-103,12:219440:0:-48:-76:0:98:-3:1:missing_black:1:0,1
12:22,12,12,267843,18287853548615453633,40,219547,0.8196854127231251,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,-52,-75,3,-52,-70,40-77,12:219547:0:-52:-75:3:77:-5:0:missing_black:1:0,1
12:23,12,12,267843,18287853548615453633,80,219670,0.8201446369701654,99,103,103,0,99,missing_black,-2,3,5,3,0,103,-2,2,-2,3,5,3,1.0192307692307692,1,0,-51,-73,0,-53,-70,78-103,12:219670:99:-51:-73:0:103:-2:3:missing_black:1:0,1
12:24,12,12,267843,18287853548615453633,40,229051,0.8551688862505273,103,72,72,0,103,frontier_black_collision,2,-8,10,8,0,72,2,-2,2,-8,10,8,6.615384615384615,0,1,-22,33,1,-14,35,40-77,12:229051:103:-22:33:1:72:2:-8:frontier_black_collision:0:1,1
12:25,12,12,267843,18287853548615453633,40,229563,0.8570804538479632,103,77,77,0,103,missing_black,1,-6,7,6,0,77,2,-2,1,-6,7,6,4.519230769230769,1,0,10,35,1,16,36,40-77,12:229563:103:10:35:1:77:1:-6:missing_black:1:0,1
12:26,12,12,267843,18287853548615453633,40,248477,0.9276964490391759,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,25,-8,1,29,-5,40-77,12:248477:103:25:-8:1:45:3:-4:missing_black:1:0,1
13:0,13,13,267828,2592558225885312534,40,7477,0.027917170721507834,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,25,18,1,26,10,40-77,13:7477:0:25:18:1:71:-8:-1:frontier_black_collision:0:1,1
13:1,13,13,267828,2592558225885312534,40,9019,0.03367459712950102,30,69,69,0,30,missing_black,1,-4,5,4,0,69,2,2,1,-4,5,4,2.6730769230769234,1,0,20,-9,3,16,-10,40-77,13:9019:30:20:-9:3:69:1:-4:missing_black:1:0,1
13:2,13,13,267828,2592558225885312534,40,9375,0.035003808414355485,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,16,-11,3,11,-14,40-77,13:9375:103:16:-11:3:46:3:-5:frontier_black_collision:0:1,1
13:3,13,13,267828,2592558225885312534,80,13727,0.05125304299774482,98,82,82,0,98,missing_black,5,3,8,5,0,82,2,2,5,3,8,5,3.4230769230769234,1,0,24,15,3,27,10,78-103,13:13727:98:24:15:3:82:5:3:missing_black:1:0,1
13:4,13,13,267828,2592558225885312534,40,14537,0.054277372044745135,24,74,74,0,24,missing_black,-3,3,6,3,0,74,-2,-2,-3,3,6,3,1.5769230769230769,1,0,15,20,3,18,23,40-77,13:14537:24:15:20:3:74:-3:3:missing_black:1:0,1
13:5,13,13,267828,2592558225885312534,40,14816,0.05531908538315635,103,78,78,0,103,missing_black,1,-5,6,5,0,78,2,-2,1,-5,6,5,3.5,1,0,28,14,0,29,9,78-103,13:14816:103:28:14:0:78:1:-5:missing_black:1:0,1
13:6,13,13,267828,2592558225885312534,40,20065,0.07491748435563123,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,-17,-4,3,-17,2,40-77,13:20065:0:-17:-4:3:76:-6:0:missing_black:1:0,1
13:7,13,13,267828,2592558225885312534,80,20180,0.07534686440551398,99,82,82,0,99,missing_black,-3,5,8,5,0,82,-2,2,-3,5,8,5,3.4230769230769234,1,0,-16,-2,0,-19,3,78-103,13:20180:99:-16:-2:0:82:-3:5:missing_black:1:0,1
13:8,13,13,267828,2592558225885312534,40,26615,0.09937347850112759,103,44,44,0,103,frontier_black_collision,2,-4,6,4,0,44,2,-2,2,-4,6,4,3.1538461538461537,0,1,2,-41,3,-2,-43,40-77,13:26615:103:2:-41:3:44:2:-4:frontier_black_collision:0:1,1
13:9,13,13,267828,2592558225885312534,40,30584,0.11419269083142912,102,40,40,0,102,frontier_black_collision,-4,-4,8,4,0,40,-2,-2,-4,-4,8,4,3.230769230769231,0,1,-24,-28,2,-20,-24,40-77,13:30584:102:-24:-28:2:40:-4:-4:frontier_black_collision:0:1,1
13:10,13,13,267828,2592558225885312534,40,50285,0.1877510939856923,31,70,70,0,31,missing_black,-3,1,4,3,0,70,2,-2,-3,1,4,3,1.6538461538461537,1,0,33,16,1,32,13,40-77,13:50285:31:33:16:1:70:-3:1:missing_black:1:0,1
13:11,13,13,267828,2592558225885312534,80,67105,0.2505525934555013,30,87,87,0,30,frontier_black_collision,2,1,3,2,0,87,2,2,2,1,3,2,0.32692307692307687,0,1,-19,28,1,-20,30,78-103,13:67105:30:-19:28:1:87:2:1:frontier_black_collision:0:1,1
13:12,13,13,267828,2592558225885312534,40,67948,0.25370013590812013,24,47,47,0,24,frontier_black_collision,-8,1,9,8,0,47,-2,-2,-8,1,9,8,7.096153846153846,0,1,-6,30,2,2,29,40-77,13:67948:24:-6:30:2:47:-8:1:frontier_black_collision:0:1,1
13:13,13,13,267828,2592558225885312534,80,99997,0.37336275520109924,0,279,279,0,0,frontier_black_collision,-12,-5,17,12,2,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-59,44,3,-64,56,208-511,13:99997:0:-59:44:3:279:-12:-5:frontier_black_collision:0:1,1
13:14,13,13,267828,2592558225885312534,80,101378,0.3785190495392565,0,99,99,0,0,missing_black,-2,1,3,2,0,99,-2,-2,-2,1,3,2,0.09615384615384626,1,0,-45,61,2,-43,60,78-103,13:101378:0:-45:61:2:99:-2:1:missing_black:1:0,1
13:15,13,13,267828,2592558225885312534,80,106029,0.39588467225234103,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,-35,6,3,-34,9,78-103,13:106029:0:-35:6:3:98:-3:1:missing_black:1:0,1
13:16,13,13,267828,2592558225885312534,40,133429,0.498189136311364,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,45,42,1,47,37,40-77,13:133429:0:45:42:1:45:-5:-2:frontier_black_collision:0:1,1
13:17,13,13,267828,2592558225885312534,40,139832,0.5220962707409232,99,76,76,0,99,frontier_black_collision,-4,8,12,8,0,76,-2,2,-4,8,12,8,6.538461538461538,0,1,-34,8,0,-38,16,40-77,13:139832:99:-34:8:0:76:-4:8:frontier_black_collision:0:1,1
13:18,13,13,267828,2592558225885312534,40,148254,0.5535418253505981,21,49,49,0,21,frontier_black_collision,1,-6,7,6,0,49,2,-2,1,-6,7,6,5.0576923076923075,0,1,-55,25,2,-56,31,40-77,13:148254:21:-55:25:2:49:1:-6:frontier_black_collision:0:1,1
13:19,13,13,267828,2592558225885312534,40,149593,0.5585413026270591,0,43,43,0,0,frontier_black_collision,-4,-1,5,4,0,43,-2,-2,-4,-1,5,4,3.1730769230769234,0,1,-65,34,3,-66,38,40-77,13:149593:0:-65:34:3:43:-4:-1:frontier_black_collision:0:1,1
13:20,13,13,267828,2592558225885312534,40,162327,0.6060867422375554,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-70,79,1,-65,82,40-77,13:162327:103:-70:79:1:46:3:-5:frontier_black_collision:0:1,1
13:21,13,13,267828,2592558225885312534,40,166468,0.6215481577728991,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-22,62,2,-17,64,40-77,13:166468:0:-22:62:2:45:-5:-2:frontier_black_collision:0:1,1
13:22,13,13,267828,2592558225885312534,40,180874,0.6753364099347342,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,19,37,2,24,39,40-77,13:180874:0:19:37:2:45:-5:-2:frontier_black_collision:0:1,1
13:23,13,13,267828,2592558225885312534,40,193365,0.7219745508311304,102,47,47,0,102,frontier_black_collision,-6,-3,9,6,0,47,-2,-2,-6,-3,9,6,5.096153846153846,0,1,59,-6,1,62,-12,40-77,13:193365:102:59:-6:1:47:-6:-3:frontier_black_collision:0:1,1
13:24,13,13,267828,2592558225885312534,40,199982,0.746680705527428,102,40,40,0,102,frontier_black_collision,-4,-4,8,4,0,40,-2,-2,-4,-4,8,4,3.230769230769231,0,1,39,33,0,35,29,40-77,13:199982:102:39:33:0:40:-4:-4:frontier_black_collision:0:1,1
13:25,13,13,267828,2592558225885312534,40,220404,0.8229311349074779,30,41,41,0,30,frontier_black_collision,7,-2,9,7,0,41,2,2,7,-2,9,7,6.211538461538462,0,1,-12,22,0,-5,20,40-77,13:220404:30:-12:22:0:41:7:-2:frontier_black_collision:0:1,1
13:26,13,13,267828,2592558225885312534,40,224984,0.8400316621115044,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,0,-54,0,-5,-56,40-77,13:224984:0:0:-54:0:45:-5:-2:frontier_black_collision:0:1,1
13:27,13,13,267828,2592558225885312534,40,238618,0.8909374673297789,103,62,62,0,103,frontier_black_collision,3,-7,10,7,0,62,2,-2,3,-7,10,7,5.8076923076923075,0,1,13,61,0,16,54,40-77,13:238618:103:13:61:0:62:3:-7:frontier_black_collision:0:1,1
13:28,13,13,267828,2592558225885312534,40,243299,0.9084151022297893,103,44,44,0,103,frontier_black_collision,2,-4,6,4,0,44,2,-2,2,-4,6,4,3.1538461538461537,0,1,72,-7,3,68,-9,40-77,13:243299:103:72:-7:3:44:2:-4:frontier_black_collision:0:1,1
13:29,13,13,267828,2592558225885312534,40,253805,0.9476417700912526,25,73,73,0,25,missing_black,-3,-2,5,3,0,73,2,-2,-3,-2,5,3,1.5961538461538463,1,0,-59,84,1,-57,81,40-77,13:253805:25:-59:84:1:73:-3:-2:missing_black:1:0,1
13:30,13,13,267828,2592558225885312534,40,254388,0.9498185402571799,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-68,86,2,-63,88,40-77,13:254388:0:-68:86:2:45:-5:-2:frontier_black_collision:0:1,1
14:0,14,14,266260,6676073668202534420,80,1283,0.004818598362502817,103,99,99,0,103,missing_black,0,-3,3,3,0,99,2,-2,0,-3,3,3,1.0961538461538463,1,0,-8,-7,3,-11,-7,78-103,14:1283:103:-8:-7:3:99:0:-3:missing_black:1:0,1
