offset,rel_x,rel_y,abs_x,abs_y,required_black,actual_black,ok,bad_kind,attempt_id,idx,lock_index,start,kind,phase,is_first_bad
13,-1,-2,34,-15,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
14,-1,-3,34,-16,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
15,0,-3,35,-16,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
27,-2,-3,33,-16,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
28,-2,-4,33,-17,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
29,-1,-4,34,-17,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
32,-2,-2,33,-15,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
33,-3,-2,32,-15,1,1,1,,0:5,0,5,36426,pre_onset_lock,0,0
38,-3,-3,32,-16,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
43,-4,-1,31,-14,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
44,-4,-2,31,-15,1,1,1,,0:5,0,5,36426,pre_onset_lock,0,0
45,-5,-2,30,-15,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
46,-5,-3,30,-16,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
47,-4,-3,31,-16,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
50,-5,-1,30,-14,1,1,1,,0:5,0,5,36426,pre_onset_lock,0,0
55,-6,-3,29,-16,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
56,-6,-4,29,-17,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,1
57,-5,-4,30,-17,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
60,-6,-2,29,-15,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
61,-7,-2,28,-15,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
62,-7,-3,28,-16,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
70,-7,-1,28,-14,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
71,-8,-1,27,-14,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
72,-8,-2,27,-15,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
75,-6,-1,29,-14,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
76,-6,0,29,-13,1,1,1,,0:5,0,5,36426,pre_onset_lock,0,0
77,-5,0,30,-13,1,0,0,missing_black,0:5,0,5,36426,pre_onset_lock,0,0
80,-4,0,31,-13,1,0,0,missing_black,0:5,0,5,36426,pre_onset_lock,0,0
89,-7,0,28,-13,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
98,-3,1,32,-12,1,1,1,,0:5,0,5,36426,pre_onset_lock,0,0
99,-2,1,33,-12,1,1,1,,0:5,0,5,36426,pre_onset_lock,0,0
117,-3,-4,32,-17,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
118,-3,-5,32,-18,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
119,-2,-5,33,-18,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
131,-4,-5,31,-18,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
132,-4,-6,31,-19,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
133,-3,-6,32,-19,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
136,-4,-4,31,-17,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
142,-5,-5,30,-18,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
149,-7,-4,28,-17,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
150,-7,-5,28,-18,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
151,-6,-5,29,-18,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
159,-8,-5,27,-18,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
160,-8,-6,27,-19,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
161,-7,-6,28,-19,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
164,-8,-4,27,-17,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
165,-9,-4,26,-17,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
166,-9,-5,26,-18,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
174,-9,-3,26,-16,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
175,-10,-3,25,-16,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
176,-10,-4,25,-17,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
179,-8,-3,27,-16,0,0,1,,0:5,0,5,36426,pre_onset_lock,0,0
193,-9,-2,26,-15,0,1,0,frontier_black_collision,0:5,0,5,36426,pre_onset_lock,0,0
0,0,0,45,-19,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
1,1,0,46,-19,1,1,1,,0:6,0,6,40486,pre_onset_lock,103,0
2,1,-1,46,-20,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
3,2,-1,47,-20,1,1,1,,0:6,0,6,40486,pre_onset_lock,103,0
4,2,-2,47,-21,1,1,1,,0:6,0,6,40486,pre_onset_lock,103,0
5,1,-2,46,-21,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
6,1,-3,46,-22,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
7,2,-3,47,-22,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
12,2,0,47,-19,1,1,1,,0:6,0,6,40486,pre_onset_lock,103,0
13,3,0,48,-19,1,1,1,,0:6,0,6,40486,pre_onset_lock,103,0
14,3,-1,48,-20,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
15,4,-1,49,-20,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
16,4,0,49,-19,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
28,4,-2,49,-21,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
29,5,-2,50,-21,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
30,5,-1,50,-20,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
33,3,-2,48,-21,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
34,3,-3,48,-22,1,1,1,,0:6,0,6,40486,pre_onset_lock,103,0
39,4,-3,49,-22,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
44,2,-4,47,-23,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
45,3,-4,48,-23,1,0,0,missing_black,0:6,0,6,40486,pre_onset_lock,103,1
46,3,-5,48,-24,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
47,4,-5,49,-24,0,1,0,frontier_black_collision,0:6,0,6,40486,pre_onset_lock,103,0
48,4,-4,49,-23,0,1,0,frontier_black_collision,0:6,0,6,40486,pre_onset_lock,103,0
51,2,-5,47,-24,1,1,1,,0:6,0,6,40486,pre_onset_lock,103,0
56,4,-6,49,-25,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
57,5,-6,50,-25,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
58,5,-5,50,-24,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
61,3,-6,48,-25,0,1,0,frontier_black_collision,0:6,0,6,40486,pre_onset_lock,103,0
62,3,-7,48,-26,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
63,4,-7,49,-26,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
71,2,-7,47,-26,0,1,0,frontier_black_collision,0:6,0,6,40486,pre_onset_lock,103,0
72,2,-8,47,-27,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
73,3,-8,48,-27,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
76,2,-6,47,-25,0,1,0,frontier_black_collision,0:6,0,6,40486,pre_onset_lock,103,0
77,1,-6,46,-25,1,0,0,missing_black,0:6,0,6,40486,pre_onset_lock,103,0
78,1,-5,46,-24,1,1,1,,0:6,0,6,40486,pre_onset_lock,103,0
81,1,-4,46,-23,1,0,0,missing_black,0:6,0,6,40486,pre_onset_lock,103,0
90,1,-7,46,-26,0,1,0,frontier_black_collision,0:6,0,6,40486,pre_onset_lock,103,0
99,0,-3,45,-22,1,0,0,missing_black,0:6,0,6,40486,pre_onset_lock,103,0
100,0,-2,45,-21,1,1,1,,0:6,0,6,40486,pre_onset_lock,103,0
118,5,-3,50,-22,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
119,6,-3,51,-22,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
120,6,-2,51,-21,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
132,6,-4,51,-23,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
133,7,-4,52,-23,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
134,7,-3,52,-22,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
137,5,-4,50,-23,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
143,6,-5,51,-24,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
150,5,-7,50,-26,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
151,6,-7,51,-26,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
152,6,-6,51,-25,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
160,6,-8,51,-27,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
161,7,-8,52,-27,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
162,7,-7,52,-26,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
165,5,-8,50,-27,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
166,5,-9,50,-28,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
167,6,-9,51,-28,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
175,4,-9,49,-28,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
176,4,-10,49,-29,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
177,5,-10,50,-29,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
180,4,-8,49,-27,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
194,3,-9,48,-28,0,0,1,,0:6,0,6,40486,pre_onset_lock,103,0
0,0,0,26,-32,1,1,1,,0:7,0,7,42636,pre_onset_lock,0,0
1,-1,0,25,-32,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
2,-1,-1,25,-33,1,1,1,,0:7,0,7,42636,pre_onset_lock,0,0
3,-2,-1,24,-33,1,1,1,,0:7,0,7,42636,pre_onset_lock,0,0
4,-2,0,24,-32,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
5,-3,0,23,-32,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
6,-3,-1,23,-33,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
11,0,-1,26,-33,1,1,1,,0:7,0,7,42636,pre_onset_lock,0,0
12,0,-2,26,-34,1,1,1,,0:7,0,7,42636,pre_onset_lock,0,0
13,-1,-2,25,-34,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
14,-1,-3,25,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
15,0,-3,26,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
27,-2,-3,24,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
28,-2,-4,24,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
29,-1,-4,25,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
32,-2,-2,24,-34,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
33,-3,-2,23,-34,1,1,1,,0:7,0,7,42636,pre_onset_lock,0,0
38,-3,-3,23,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
43,-4,-1,22,-33,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
44,-4,-2,22,-34,1,1,1,,0:7,0,7,42636,pre_onset_lock,0,0
45,-5,-2,21,-34,0,1,0,frontier_black_collision,0:7,0,7,42636,pre_onset_lock,0,1
46,-5,-3,21,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
47,-4,-3,22,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
50,-5,-1,21,-33,1,0,0,missing_black,0:7,0,7,42636,pre_onset_lock,0,0
55,-6,-3,20,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
56,-6,-4,20,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
57,-5,-4,21,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
60,-6,-2,20,-34,0,1,0,frontier_black_collision,0:7,0,7,42636,pre_onset_lock,0,0
61,-7,-2,19,-34,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
62,-7,-3,19,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
70,-7,-1,19,-33,0,1,0,frontier_black_collision,0:7,0,7,42636,pre_onset_lock,0,0
71,-8,-1,18,-33,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
72,-8,-2,18,-34,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
75,-6,-1,20,-33,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
76,-6,0,20,-32,1,0,0,missing_black,0:7,0,7,42636,pre_onset_lock,0,0
77,-5,0,21,-32,1,0,0,missing_black,0:7,0,7,42636,pre_onset_lock,0,0
80,-4,0,22,-32,1,0,0,missing_black,0:7,0,7,42636,pre_onset_lock,0,0
89,-7,0,19,-32,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
98,-3,1,23,-31,1,1,1,,0:7,0,7,42636,pre_onset_lock,0,0
99,-2,1,24,-31,1,1,1,,0:7,0,7,42636,pre_onset_lock,0,0
117,-3,-4,23,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
118,-3,-5,23,-37,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
119,-2,-5,24,-37,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
131,-4,-5,22,-37,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
132,-4,-6,22,-38,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
133,-3,-6,23,-38,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
136,-4,-4,22,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
142,-5,-5,21,-37,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
149,-7,-4,19,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
150,-7,-5,19,-37,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
151,-6,-5,20,-37,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
159,-8,-5,18,-37,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
160,-8,-6,18,-38,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
161,-7,-6,19,-38,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
164,-8,-4,18,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
165,-9,-4,17,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
166,-9,-5,17,-37,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
174,-9,-3,17,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
175,-10,-3,16,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
176,-10,-4,16,-36,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
179,-8,-3,18,-35,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
193,-9,-2,17,-34,0,0,1,,0:7,0,7,42636,pre_onset_lock,0,0
0,0,0,20,-36,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
1,-1,0,19,-36,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
2,-1,-1,19,-37,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
3,-2,-1,18,-37,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
4,-2,0,18,-36,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
5,-3,0,17,-36,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
6,-3,-1,17,-37,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
11,0,-1,20,-37,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
12,0,-2,20,-38,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
13,-1,-2,19,-38,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
14,-1,-3,19,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
15,0,-3,20,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
27,-2,-3,18,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
28,-2,-4,18,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
29,-1,-4,19,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
32,-2,-2,18,-38,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
33,-3,-2,17,-38,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
38,-3,-3,17,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
43,-4,-1,16,-37,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
44,-4,-2,16,-38,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
45,-5,-2,15,-38,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
46,-5,-3,15,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
47,-4,-3,16,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
50,-5,-1,15,-37,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
55,-6,-3,14,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
56,-6,-4,14,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
57,-5,-4,15,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
60,-6,-2,14,-38,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
61,-7,-2,13,-38,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
62,-7,-3,13,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
70,-7,-1,13,-37,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
71,-8,-1,12,-37,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
72,-8,-2,12,-38,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
75,-6,-1,14,-37,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
76,-6,0,14,-36,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
77,-5,0,15,-36,1,0,0,missing_black,0:8,0,8,44096,pre_onset_lock,0,1
80,-4,0,16,-36,1,0,0,missing_black,0:8,0,8,44096,pre_onset_lock,0,0
89,-7,0,13,-36,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
98,-3,1,17,-35,1,1,1,,0:8,0,8,44096,pre_onset_lock,0,0
99,-2,1,18,-35,1,0,0,missing_black,0:8,0,8,44096,pre_onset_lock,0,0
117,-3,-4,17,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
118,-3,-5,17,-41,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
119,-2,-5,18,-41,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
131,-4,-5,16,-41,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
132,-4,-6,16,-42,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
133,-3,-6,17,-42,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
136,-4,-4,16,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
142,-5,-5,15,-41,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
149,-7,-4,13,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
150,-7,-5,13,-41,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
151,-6,-5,14,-41,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
159,-8,-5,12,-41,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
160,-8,-6,12,-42,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
161,-7,-6,13,-42,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
164,-8,-4,12,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
165,-9,-4,11,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
166,-9,-5,11,-41,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
174,-9,-3,11,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
175,-10,-3,10,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
176,-10,-4,10,-40,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
179,-8,-3,12,-39,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
193,-9,-2,11,-38,0,0,1,,0:8,0,8,44096,pre_onset_lock,0,0
0,0,0,24,-25,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
1,-1,0,24,-24,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
2,-1,1,25,-24,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
3,-2,1,25,-23,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
4,-2,2,26,-23,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
5,-3,2,26,-22,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
6,-3,3,27,-22,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
7,-2,3,27,-23,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
8,-2,4,28,-23,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
9,-3,4,28,-22,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
14,-3,1,25,-22,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
15,-4,1,25,-21,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
16,-4,2,26,-21,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
17,-5,2,26,-20,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
18,-5,1,25,-20,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
30,-5,3,27,-20,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
31,-6,3,27,-19,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
32,-6,2,26,-19,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
35,-4,3,27,-21,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
36,-4,4,28,-21,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
41,-5,4,28,-20,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
46,-3,5,29,-22,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
47,-4,5,29,-21,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
48,-4,6,30,-21,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
49,-5,6,30,-20,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,1
50,-5,5,29,-20,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
53,-3,6,30,-22,1,0,0,missing_black,0:9,0,9,47451,pre_onset_lock,101,0
58,-5,7,31,-20,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
59,-6,7,31,-19,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
60,-6,6,30,-19,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
63,-4,7,31,-21,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
64,-4,8,32,-21,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
65,-5,8,32,-20,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
73,-3,8,32,-22,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
74,-3,9,33,-22,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
75,-4,9,33,-21,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
78,-3,7,31,-22,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
79,-2,7,31,-23,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
80,-2,6,30,-23,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
83,-2,5,29,-23,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
92,-2,8,32,-23,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
101,-1,4,28,-24,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
102,-1,3,27,-24,1,1,1,,0:9,0,9,47451,pre_onset_lock,101,0
120,-6,4,28,-19,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
121,-7,4,28,-18,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
122,-7,3,27,-18,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
134,-7,5,29,-18,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
135,-8,5,29,-17,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
136,-8,4,28,-17,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
139,-6,5,29,-19,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
145,-7,6,30,-18,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
152,-6,8,32,-19,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
153,-7,8,32,-18,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
154,-7,7,31,-18,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
162,-7,9,33,-18,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
163,-8,9,33,-17,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
164,-8,8,32,-17,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
167,-6,9,33,-19,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
168,-6,10,34,-19,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
169,-7,10,34,-18,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
177,-5,10,34,-20,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
178,-5,11,35,-20,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
179,-6,11,35,-19,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
182,-5,9,33,-20,0,1,0,frontier_black_collision,0:9,0,9,47451,pre_onset_lock,101,0
196,-4,10,34,-21,0,0,1,,0:9,0,9,47451,pre_onset_lock,101,0
0,0,0,-17,21,1,1,1,,0:10,0,10,59442,pre_onset_lock,24,0
1,-1,0,-16,21,0,0,1,,0:10,0,10,59442,pre_onset_lock,24,0
2,-1,-1,-16,22,1,1,1,,0:10,0,10,59442,pre_onset_lock,24,0
3,-2,-1,-15,22,0,0,1,,0:10,0,10,59442,pre_onset_lock,24,0
4,-2,-2,-15,23,0,0,1,,0:10,0,10,59442,pre_onset_lock,24,0
5,-1,-2,-16,23,0,0,1,,0:10,0,10,59442,pre_onset_lock,24,0
8,-2,0,-15,21,0,0,1,,0:10,0,10,59442,pre_onset_lock,24,0
