idx,pair_index,prev_lock_index,next_lock_index,gap,prev_start,next_start,prev_phase,next_phase,prev_ok,next_ok,prev_bad_kind,next_bad_kind,prev_bad_offset,next_bad_offset,same_phase,same_bad_kind,same_critical_cell,critical_l1,prev_start_mod8,next_start_mod8,prev_start_mod16,next_start_mod16
21,7,7,8,1280,21438,22718,0,103,0,0,frontier_black_collision,frontier_black_collision,71,46,0,1,0,43,6,6,14,14
21,8,8,9,4329,22718,27047,103,0,0,0,frontier_black_collision,missing_black,46,98,0,0,0,27,6,7,14,7
21,9,9,10,8376,27047,35423,0,103,0,0,missing_black,frontier_black_collision,98,72,0,0,0,74,7,7,7,15
21,10,10,11,552,35423,35975,103,0,0,0,frontier_black_collision,missing_black,72,77,0,0,0,43,7,7,15,7
21,11,11,12,1446,35975,37421,0,103,0,0,missing_black,frontier_black_collision,77,46,0,0,0,79,7,5,7,13
21,12,12,13,1428,37421,38849,103,0,0,0,frontier_black_collision,frontier_black_collision,46,45,0,1,0,13,5,1,13,1
21,13,13,14,5168,38849,44017,0,0,0,0,frontier_black_collision,frontier_black_collision,45,57,1,1,0,24,1,1,1,1
21,14,14,15,5247,44017,49264,0,31,0,0,frontier_black_collision,missing_black,57,67,0,0,0,21,1,0,1,0
21,15,15,16,76,49264,49340,31,0,0,0,missing_black,missing_black,67,77,0,1,0,6,0,4,0,12
21,16,16,17,7579,49340,56919,0,24,0,0,missing_black,missing_black,77,53,0,1,0,23,4,7,12,7
21,17,17,18,16121,56919,73040,24,0,0,0,missing_black,frontier_black_collision,53,56,0,0,0,132,7,0,7,0
21,18,18,19,1378,73040,74418,0,103,0,0,frontier_black_collision,frontier_black_collision,56,46,0,1,0,34,0,2,0,2
21,19,19,20,9333,74418,83751,103,24,0,0,frontier_black_collision,missing_black,46,77,0,0,0,112,2,7,2,7
21,20,20,21,37149,83751,120900,24,103,0,0,missing_black,frontier_black_collision,77,46,0,0,0,112,7,4,7,4
21,21,21,22,2035,120900,122935,103,25,0,0,frontier_black_collision,missing_black,46,73,0,0,0,100,4,7,4,7
21,22,22,23,4267,122935,127202,25,103,0,0,missing_black,frontier_black_collision,73,46,0,0,0,144,7,2,7,2
21,23,23,24,3147,127202,130349,103,24,0,0,frontier_black_collision,missing_black,46,77,0,0,0,34,2,5,2,13
21,24,24,25,103,130349,130452,24,100,0,0,missing_black,frontier_black_collision,77,49,0,0,0,11,5,4,13,4
21,25,25,26,32135,130452,162587,100,24,0,0,frontier_black_collision,frontier_black_collision,49,1591,0,1,0,65,4,3,4,11
21,26,26,27,1937,162587,164524,24,30,0,0,frontier_black_collision,missing_black,1591,71,0,0,0,9,3,4,11,12
21,27,27,28,1425,164524,165949,30,0,0,0,missing_black,frontier_black_collision,71,45,0,0,0,23,4,5,12,13
21,28,28,29,4072,165949,170021,0,0,0,0,frontier_black_collision,frontier_black_collision,45,45,1,1,0,12,5,5,13,5
21,29,29,30,5321,170021,175342,0,0,0,0,frontier_black_collision,missing_black,45,99,1,0,0,23,5,6,5,14
21,30,30,31,16433,175342,191775,0,0,0,0,missing_black,missing_black,99,98,1,1,0,110,6,7,14,15
21,31,31,32,164,191775,191939,0,103,0,0,missing_black,frontier_black_collision,98,72,0,0,0,18,7,3,15,3
21,32,32,33,524,191939,192463,103,99,0,0,frontier_black_collision,frontier_black_collision,72,50,0,1,0,4,3,7,3,15
21,33,33,34,12558,192463,205021,99,0,0,0,frontier_black_collision,frontier_black_collision,50,61,0,1,0,119,7,5,15,13
21,34,34,35,18480,205021,223501,0,0,0,0,frontier_black_collision,missing_black,61,50,1,0,0,111,5,5,13,13
21,35,35,36,3760,223501,227261,0,31,0,0,missing_black,frontier_black_collision,50,40,0,0,0,82,5,5,13,13
21,36,36,37,9426,227261,236687,31,16,0,0,frontier_black_collision,missing_black,40,61,0,0,0,45,5,7,13,15
21,37,37,38,7273,236687,243960,16,0,0,0,missing_black,frontier_black_collision,61,71,0,0,0,59,7,0,15,8
21,38,38,39,11169,243960,255129,0,103,0,1,frontier_black_collision,,71,,0,,,,0,1,8,9
22,0,0,1,107,724,831,0,0,0,0,missing_black,frontier_black_collision,98,45,1,0,0,8,4,7,4,15
22,1,1,2,4379,831,5210,0,103,0,0,frontier_black_collision,missing_black,45,45,0,0,0,27,7,2,15,10
22,2,2,3,1092,5210,6302,103,103,0,0,missing_black,missing_black,45,45,1,1,0,20,2,6,10,14
22,3,3,4,1137,6302,7439,103,102,0,0,missing_black,frontier_black_collision,45,47,0,0,0,55,6,7,14,15
22,4,4,5,2373,7439,9812,102,0,0,0,frontier_black_collision,frontier_black_collision,47,45,0,1,0,37,7,4,15,4
22,5,5,6,17033,9812,26845,0,103,0,0,frontier_black_collision,frontier_black_collision,45,62,0,1,0,32,4,5,4,13
22,6,6,7,13763,26845,40608,103,30,0,0,frontier_black_collision,missing_black,62,71,0,0,0,62,5,0,13,0
22,7,7,8,1546,40608,42154,30,0,0,0,missing_black,frontier_black_collision,71,61,0,0,0,50,0,2,0,10
22,8,8,9,3573,42154,45727,0,102,0,0,frontier_black_collision,frontier_black_collision,61,47,0,1,0,33,2,7,10,15
22,9,9,10,3247,45727,48974,102,0,0,0,frontier_black_collision,frontier_black_collision,47,45,0,1,0,59,7,6,15,14
22,10,10,11,4016,48974,52990,0,103,0,0,frontier_black_collision,missing_black,45,45,0,0,0,72,6,6,14,14
22,11,11,12,1523,52990,54513,103,103,0,0,missing_black,missing_black,45,45,1,1,0,91,6,1,14,1
22,12,12,13,649,54513,55162,103,31,0,0,missing_black,missing_black,45,67,0,1,0,19,1,2,1,10
22,13,13,14,553,55162,55715,31,0,0,0,missing_black,missing_black,67,99,0,1,0,3,2,3,10,3
22,14,14,15,7205,55715,62920,0,103,0,0,missing_black,missing_black,99,45,0,1,0,115,3,0,3,8
22,15,15,16,25697,62920,88617,103,31,0,0,missing_black,missing_black,45,46,0,1,0,18,0,1,8,9
22,16,16,17,243,88617,88860,31,31,0,0,missing_black,missing_black,46,45,1,1,0,24,1,4,9,12
22,17,17,18,53241,88860,142101,31,24,0,0,missing_black,missing_black,45,74,0,1,0,18,4,5,12,5
22,18,18,19,21446,142101,163547,24,102,0,0,missing_black,missing_black,74,100,0,1,0,102,5,3,5,11
22,19,19,20,517,163547,164064,102,30,0,0,missing_black,missing_black,100,47,0,1,0,40,3,0,11,0
22,20,20,21,4741,164064,168805,30,0,0,0,missing_black,frontier_black_collision,47,89,0,0,0,27,0,5,0,5
22,21,21,22,3801,168805,172606,0,30,0,0,frontier_black_collision,missing_black,89,68,0,0,0,38,5,6,5,14
22,22,22,23,10550,172606,183156,30,0,0,0,missing_black,missing_black,68,98,0,1,0,18,6,4,14,4
22,23,23,24,25800,183156,208956,0,103,0,0,missing_black,frontier_black_collision,98,46,0,0,0,172,4,4,4,12
22,24,24,25,917,208956,209873,103,0,0,0,frontier_black_collision,missing_black,46,99,0,0,0,6,4,1,12,1
22,25,25,26,18878,209873,228751,0,31,0,0,missing_black,missing_black,99,70,0,1,0,143,1,7,1,15
22,26,26,27,3029,228751,231780,31,30,0,0,missing_black,missing_black,70,68,0,1,0,31,7,4,15,4
22,27,27,28,20213,231780,251993,30,30,0,0,missing_black,missing_black,68,71,1,1,0,58,4,1,4,9
22,28,28,29,79,251993,252072,30,97,0,1,missing_black,,71,,0,,,,1,0,9,8
23,0,0,1,5917,12101,18018,102,25,0,0,frontier_black_collision,frontier_black_collision,47,45,0,1,0,81,5,2,5,2
23,1,1,2,4551,18018,22569,25,30,0,0,frontier_black_collision,missing_black,45,47,0,0,0,19,2,1,2,9
23,2,2,3,4132,22569,26701,30,31,0,0,missing_black,missing_black,47,67,0,1,0,66,1,5,9,13
23,3,3,4,76,26701,26777,31,0,0,0,missing_black,missing_black,67,77,0,1,0,6,5,1,13,9
23,4,4,5,9473,26777,36250,0,30,0,0,missing_black,missing_black,77,69,0,1,0,47,1,2,9,10
23,5,5,6,260,36250,36510,30,30,0,0,missing_black,missing_black,69,71,1,1,0,4,2,6,10,14
23,6,6,7,3292,36510,39802,30,0,0,0,missing_black,frontier_black_collision,71,70,0,0,0,83,6,2,14,10
23,7,7,8,200,39802,40002,0,100,0,0,frontier_black_collision,frontier_black_collision,70,49,0,1,0,3,2,2,10,2
23,8,8,9,13476,40002,53478,100,103,0,0,frontier_black_collision,missing_black,49,45,0,0,0,78,2,6,2,6
23,9,9,10,6952,53478,60430,103,0,0,0,missing_black,frontier_black_collision,45,61,0,0,0,52,6,6,6,14
23,10,10,11,8889,60430,69319,0,0,0,0,frontier_black_collision,frontier_black_collision,61,61,1,1,0,79,6,7,14,7
23,11,11,12,23629,69319,92948,0,25,0,0,frontier_black_collision,missing_black,61,76,0,0,0,90,7,4,7,4
23,12,12,13,3134,92948,96082,25,0,0,0,missing_black,frontier_black_collision,76,70,0,0,0,86,4,2,4,2
23,13,13,14,425,96082,96507,0,0,0,0,frontier_black_collision,frontier_black_collision,70,45,1,1,0,30,2,3,2,11
23,14,14,15,1155,96507,97662,0,100,0,0,frontier_black_collision,frontier_black_collision,45,49,0,1,0,33,3,6,11,14
23,15,15,16,1588,97662,99250,100,0,0,0,frontier_black_collision,frontier_black_collision,49,70,0,1,0,17,6,2,14,2
23,16,16,17,182,99250,99432,0,90,0,0,frontier_black_collision,frontier_black_collision,70,59,0,1,0,3,2,0,2,8
23,17,17,18,9686,99432,109118,90,31,0,0,frontier_black_collision,missing_black,59,70,0,0,0,109,0,6,8,14
23,18,18,19,13680,109118,122798,31,24,0,0,missing_black,frontier_black_collision,70,46,0,0,0,98,6,6,14,14
23,19,19,20,85,122798,122883,24,0,0,0,frontier_black_collision,missing_black,46,98,0,0,0,7,6,3,14,3
23,20,20,21,19262,122883,142145,0,31,0,0,missing_black,frontier_black_collision,98,44,0,0,0,68,3,1,3,1
23,21,21,22,2474,142145,144619,31,0,0,0,frontier_black_collision,frontier_black_collision,44,45,0,1,0,31,1,3,1,11
23,22,22,23,478,144619,145097,0,99,0,0,frontier_black_collision,frontier_black_collision,45,50,0,1,0,49,3,1,11,9
23,23,23,24,11750,145097,156847,99,103,0,0,frontier_black_collision,frontier_black_collision,50,46,0,1,0,110,1,7,9,15
23,24,24,25,20637,156847,177484,103,97,0,0,frontier_black_collision,frontier_black_collision,46,78,0,1,0,3,7,4,15,12
23,25,25,26,6138,177484,183622,97,103,0,0,frontier_black_collision,missing_black,78,45,0,0,0,173,4,6,12,6
23,26,26,27,1291,183622,184913,103,103,0,0,missing_black,frontier_black_collision,45,44,1,0,0,116,6,1,6,1
23,27,27,28,11614,184913,196527,103,0,0,0,frontier_black_collision,missing_black,44,77,0,0,0,43,1,7,1,15
23,28,28,29,16753,196527,213280,0,0,0,0,missing_black,frontier_black_collision,77,43,1,0,0,117,7,0,15,0
23,29,29,30,38573,213280,251853,0,24,0,1,frontier_black_collision,,43,,0,,,,0,5,0,13
